Group,Site,Intercept,Slope
Plants,Jornada_TS,0.003349295,-19.69822237
Plants,Jornada_TS,0.003955454,-88.46660097
Plants,Jornada_TS,0.182110043,-9.277126949
Plants,Jornada_TS,0.003369683,-34.25136305
Plants,Jornada_TS,0.004078073,-99.79384469
Plants,Jornada_TS,0.010276256,-48.63937087
Plants,Jornada_TS,0.004594569,-91.55599727
Plants,Jornada_TS,0.003339984,-53.26295915
Plants,Jornada_TS,0.003646371,-118.9772556
Plants,Jornada_TS,0.061364964,-21.95030349
Plants,Jornada_TS,0.003527244,-74.64470913
Plants,Jornada_TS,0.003527149,-110.1927892
Plants,Jornada_TS,0.003244226,-20.91434484
Plants,Jornada_TS,0.012210385,-45.37902644
Plants,Jornada_TS,0.00335248,-17.76427854
Plants,Jornada_TS,0.014085756,-43.18798733
Plants,Jornada_TS,0.003407631,-44.10861117
Plants,Jornada_TS,0.003383721,-31.47564895
Plants,Jornada_TS,0.003499051,-17.27067105
Plants,Jornada_TS,0.003355557,-22.66773124
Plants,Jornada_TS,0.003354844,-14.98404418
Plants,Jornada_TS,0.00482909,-58.5850499
Plants,Jornada_TS,0.003356116,-18.06462501
Plants,Jornada_TS,0.003481023,-18.49708465
Plants,Jornada_TW,0.006974365,-59.20616244
Plants,Jornada_TW,0.006031352,-3.632654508
Plants,Jornada_TW,0.006642102,-62.56803912
Plants,Jornada_TW,0.006048746,-7.384492836
Plants,Jornada_TW,0.007105263,-49.51426719
Plants,Jornada_TW,0.006371806,-41.12133567
Plants,Jornada_TW,0.006892321,-55.08467102
Plants,Jornada_TW,0.015426854,-35.17966541
Plants,Jornada_TW,0.00702554,-46.51246435
Plants,Jornada_TW,0.007020589,-62.51449926
Plants,Jornada_TW,0.006025468,-8.418483633
Plants,Jornada_TW,0.013925903,-32.3853501
Plants,Jornada_TW,0.006051208,-9.310890265
Plants,Jornada_TW,0.006059998,-8.736631062
Plants,Jornada_TW,0.006440115,-6.512049074
Plants,Jornada_TW,0.006858988,-52.25127316
Plants,Jornada_TW,0.006675511,-2.403223394
Plants,Jornada_TW,0.00603287,-3.699174461
Plants,Jornada_TW,0.006705351,-51.13607623
Plants,Jornada_TW,0.006521045,-46.23075303
Plants,Jornada_TW,0.007328989,0.861888781
Plants,Jornada_TW,0.047101083,-19.22430828
Plants,Jornada_TW,0.006033767,-7.290743597
Plants,Jornada_TW,0.006953495,-53.40184197
Plants,Jornada_TW,0.006036363,-6.842788971
Plants,Jornada_TW,0.006061439,-12.68037668
Plants,Jornada_TW,0.006971799,-53.1797698
Plants,Jornada_TW,0.006592567,-47.60341459
Plants,Jornada_TW,0.006198429,-34.63025307
Plants,Jornada_TW,0.010104733,-45.05681361
Plants,Jornada_TW,0.006320297,-5.319867807
Plants,Jornada_TW,0.006024786,-2.0801946
Plants,Jornada_TW,0.005937357,-15.85953145
Plants,Jornada_TW,0.014011591,-27.33159014
Plants,Jornada_TW,0.006185014,-13.43120915
Plants,Jornada_TW,0.006649079,-62.81677138
Plants,Jornada_TW,0.006826861,-3.349960855
Plants,Jornada_TW,0.006876283,-68.49135201
Plants,Jornada_TW,0.012372919,-37.69650599
Plants,Jornada_TW,0.017570594,-30.27492941
Plants,Jornada_TW,0.007408956,-45.13810347
Plants,Jornada_TW,0.006344109,-50.82443976
Plants,Jornada_TW,0.007540103,-40.86969044
Plants,Jornada_TW,0.006028892,-0.999856401
Plants,Jornada_TW,0.006408025,-44.2845352
Plants,Jornada_TW,0.006737863,-3.823333852
Plants,Jornada_TW,0.006036337,-3.618936913
Plants,Jornada_TW,0.006026457,-8.234569729
Plants,Jornada_TW,0.048334315,-20.7678553
Plants,Jornada_TW,0.207104809,-10.71906488
Plants,Jornada_TW,0.006035693,-7.517644195
Plants,Jornada_TW,0.006069197,-15.5731989
Plants,Jornada_TW,0.006084433,-11.64009161
Plants,Jornada_TW,0.006149958,-25.29487027
Plants,Jornada_TW,0.023471451,-27.75144949
Plants,Jornada_TW,0.010032953,-45.16899307
Plants,Jornada_TW,0.00909226,-41.24793674
Plants,Jornada_TW,0.012245718,-29.79290886
Plants,Jornada_TW,0.006036812,-6.571231518
Plants,Jornada_TW,0.006046734,-6.953537683
Plants,Jornada_TW,0.00615758,-37.92576736
Plants,Jornada_TW,0.093559191,-12.90590008
Plants,Jornada_TW,0.006030029,-3.519830003
Plants,Jornada_TW,0.006035148,-5.072335384
Plants,Jornada_TW,0.006030447,-1.844871852
Plants,Jornada_TW,0.006037617,-7.356935907
Plants,Jornada_TW,0.005592533,-5.420144069
Plants,Jornada_TW,0.006549014,-52.40091274
Plants,Jornada_TW,0.006057587,-6.792875191
Plants,Jornada_TW,0.006081326,-17.78695809
Plants,Jornada_TW,0.046299261,-20.77594527
Plants,Jornada_TW,0.006056239,-7.467798094
Plants,Jornada_TW,0.007443023,-49.86077973
Plants,Jornada_TW,0.006037272,-1.947147269
Plants,Jornada_TW,0.006040568,-6.81271337
Plants,Jornada_TW,0.012376748,-39.33991845
Plants,Jornada_TW,0.006032668,-3.570365758
Plants,Jornada_TW,0.007156631,-2.384366196
Plants,Jornada_TW,0.006041253,-7.24340755
Plants,Jornada_TW,0.006033983,-3.173980722
Plants,Jornada_TW,0.009551276,-37.35952262
Plants,kansasannuals,0.023544425,-28.93944812
Plants,kansasannuals,0.02403077,-31.03486166
Plants,kansasannuals,0.023735176,-27.15055077
Plants,kansasannuals,0.039062866,-17.6406259
Plants,kansasannuals,0.041764568,-17.26500751
Plants,kansasannuals,0.027063962,-22.63623007
Plants,kansasannuals,0.023498053,-21.73025946
Plants,kansasannuals,0.025019229,-24.15727817
Plants,kansasannuals,0.024003317,-32.14505658
Plants,kansasannuals,0.024113213,-22.23241791
Plants,kansasannuals,0.023482248,-18.30725637
Plants,kansasannuals,0.02593849,-29.05261072
Plants,kansasannuals,0.062840835,-16.90686461
Plants,kansasannuals,0.023538474,-17.15895316
Plants,kansasannuals,0.024093155,-30.97017295
Plants,kansasannuals,0.046729386,-11.14818687
Plants,kansasannuals,0.030071625,-23.11620978
Plants,kansasannuals,0.039319828,-15.23819725
Plants,kansasannuals,0.023550969,-17.79864702
Plants,kansasannuals,0.024058661,-22.59959927
Plants,kansasannuals,0.024105467,-35.91695797
Plants,kansasannuals,0.023654803,-18.3523274
Plants,kansasannuals,0.026236055,-26.40218839
Plants,kansasannuals,0.024921434,-33.21338873
Plants,kansasannuals,0.031832793,-13.07890055
Plants,kansasannuals,NA,NA
Plants,kansasannuals,0.023478383,-22.56482493
Plants,kansasannuals,0.029020104,-34.18137471
Plants,kansasannuals,0.032426311,-24.56452976
Plants,kansasannuals,0.040621689,-18.26429975
Plants,kansasannuals,0.024863816,-19.93800157
Plants,kansasannuals,0.024990548,-24.30429314
Plants,kansasannuals,0.033627874,-18.42588182
Plants,kansasannuals,0.031183717,-24.06792393
Plants,kansasperennials,0.007996051,-138.0986162
Plants,kansasperennials,NA,NA
Plants,kansasperennials,NA,NA
Plants,kansasperennials,0.028940752,-52.94813897
Plants,kansasperennials,NA,NA
Plants,kansasperennials,0.02961967,-58.23420012
Plants,kansasperennials,0.02080476,-50.77730546
Plants,kansasperennials,0.020248991,-91.91153164
Plants,kansasperennials,0.007553524,-126.8020053
Plants,kansasperennials,0.002696056,-164.7217761
Plants,kansasperennials,NA,NA
Plants,kansasperennials,NA,NA
Plants,kansasperennials,0.0252895,-63.93109494
Plants,kansasperennials,0.011362301,-95.77935826
Plants,kansasperennials,0.007435574,-159.2463698
Plants,kansasperennials,NA,NA
Plants,kansasperennials,0.030007294,-51.86069753
Plants,kansasperennials,0.028101382,-60.51597845
Plants,kansasperennials,0.028020127,-46.4355674
Plants,kansasperennials,NA,NA
Plants,kansasperennials,0.029929831,-31.46819967
Plants,kansasperennials,0.007023999,-137.7200656
Plants,kansasperennials,0.002724941,-263.7335468
Plants,kansasperennials,0.021781609,-53.87578453
Plants,kansasperennials,NA,NA
Plants,kansasperennials,NA,NA
Plants,kansasperennials,NA,NA
Plants,kansasperennials,0.006309887,-185.7209144
Plants,kansasperennials,NA,NA
Plants,kansasperennials,NA,NA
Plants,kansasperennials,NA,NA
Plants,kansasperennials,NA,NA
Plants,kansasperennials,0.003947237,-188.4895159
Plants,kansasperennials,NA,NA
Plants,kansasperennials,NA,NA
Plants,kansasperennials,NA,NA
Plants,kansasperennials,NA,NA
Plants,kansasperennials,0.021862233,-55.50510631
Plants,kansasperennials,NA,NA
Plants,kansasperennials,0.00216204,-305.5875953
Plants,kansasperennials,0.026200038,-70.85127794
Plants,kansasperennials,0.022471635,-88.57320364
Plants,kansasperennials,0.001943681,-331.5823965
Plants,kansasperennials,NA,NA
Plants,kansasperennials,0.003422259,-211.6663847
Plants,kansasperennials,0.002397468,-239.723535
Plants,kansasperennials,0.021863831,-66.44024306
Plants,kansasperennials,0.009749475,-116.2509043
Plants,kansasperennials,NA,NA
Plants,kansasperennials,0.004643621,-173.6817371
Plants,kansasperennials,NA,NA
Plants,kansasperennials,0.019645721,-77.86031871
Plants,kansasperennials,0.00514802,-111.7726401
Plants,kansasperennials,0.003690469,-193.6681079
Plants,kansasperennials,0.022939126,-83.73220411
Plants,kansasperennials,0.019989396,-60.79964219
Plants,kansasperennials,0.025073757,-47.11492542
Plants,kansasperennials,0.025712295,-49.77239429
Plants,kansasperennials,0.003933601,-199.4720983
Plants,kansasperennials,NA,NA
Plants,kansasperennials,NA,NA
Plants,kansasperennials,0.002714116,-215.0311992
Plants,kansasperennials,NA,NA
Plants,kansasperennials,0.003498354,-213.3124595
Plants,kansasperennials,NA,NA
Plants,kansasperennials,0.001557079,-345.064625
Plants,kansasperennials,NA,NA
Plants,kansasperennials,NA,NA
Plants,kansasperennials,0.004044115,-92.4731503
Plants,kansasperennials,NA,NA
Plants,kansasperennials,0.022809367,-65.46955023
Plants,kansasperennials,0.025811376,-69.42159461
Plants,kansasperennials,NA,NA
Plants,kansasperennials,NA,NA
Plants,kansasperennials,0.004649619,-167.6652137
Plants,kansasperennials,NA,NA
Plants,kansasperennials,NA,NA
Plants,kansasperennials,0.026724563,-68.32773539
Plants,kansasperennials,0.018046587,-93.9663585
Plants,kansasperennials,NA,NA
Plants,kansasperennials,0.008800851,-113.0381494
Plants,kansasperennials,0.029929189,-40.4821615
Plants,kansasperennials,0.024287355,-54.38655577
Plants,kansasperennials,0.020654823,-73.81019882
Plants,kansasperennials,0.002189355,-291.9024067
Plants,kansasperennials,0.006952908,-164.1853589
Plants,kansasperennials,0.012227275,-66.98589241
Plants,kansasperennials,0.021862515,-77.4926706
Plants,kansasperennials,0.004764208,-157.3048965
Plants,kansasperennials,NA,NA
Plants,kansasperennials,NA,NA
Plants,kansasperennials,0.027044408,-41.47567078
Plants,kansasperennials,0.023331043,-74.87660836
Plants,kansasperennials,0.0282767,-54.47784679
Plants,kansasperennials,NA,NA
Plants,kansasperennials,0.023326888,-55.21527669
Plants,kansasperennials,0.002636886,-149.2894727
Plants,kansasperennials,0.025789141,-61.97856438
Plants,kansasperennials,NA,NA
Plants,kansasperennials,NA,NA
Plants,kansasperennials,NA,NA
Plants,kansasperennials,NA,NA
Plants,portalsummer,0.020533045,-34.4153508
Plants,portalsummer,0.012262949,-66.47690809
Plants,portalsummer,0.040637243,-37.49128564
Plants,portalsummer,0.006739548,-66.28171789
Plants,portalsummer,0.006713689,-88.25684931
Plants,portalsummer,0.006680324,-86.69664316
Plants,portalsummer,0.006696331,-109.6633163
Plants,portalsummer,0.008174218,-100.7692164
Plants,portalsummer,0.024461001,-27.24507529
Plants,portalsummer,0.006890403,-106.7997664
Plants,portalsummer,0.023048835,-55.95659591
Plants,portalsummer,0.011638228,-70.26173581
Plants,portalsummer,0.008784856,-102.607572
Plants,portalsummer,0.021167076,-50.7145113
Plants,portalsummer,0.052356336,-17.37674623
Plants,portalsummer,0.022034395,-53.20376466
Plants,portalsummer,0.008351623,-64.15110515
Plants,portalsummer,0.010943776,-76.48232682
Plants,portalsummer,0.012875836,-58.4617512
Plants,portalsummer,0.008208773,-58.30462735
Plants,portalsummer,0.021788164,-56.91430001
Plants,portalsummer,0.007476615,-99.51894247
Plants,portalsummer,0.025299622,-36.24531768
Plants,portalsummer,0.007020604,-81.65792569
Plants,portalsummer,0.008524308,-69.06258818
Plants,portalsummer,0.008153094,-101.3769288
Plants,portalsummer,NA,NA
Plants,portalsummer,0.04279755,-45.31083916
Plants,portalsummer,0.009416752,-94.23254981
Plants,portalsummer,0.006898685,-125.9383065
Plants,portalsummer,0.008956972,-74.79859572
Plants,portalsummer,0.00670486,-47.06455898
Plants,portalsummer,0.010363611,-91.74708431
Plants,portalsummer,0.011055168,-57.55028962
Plants,portalsummer,0.01712766,-65.7665715
Plants,portalsummer,0.022519429,-46.61622641
Plants,portalsummer,0.017504659,-65.88532861
Plants,portalsummer,0.006723584,-64.26787668
Plants,portalsummer,0.014285983,-51.53599902
Plants,portalsummer,0.011162051,-58.3312027
Plants,portalsummer,0.015845934,-77.09256406
Plants,portalsummer,0.006914029,-157.7253391
Plants,portalsummer,0.010207983,-77.99471435
Plants,portalsummer,0.030978395,-32.4758565
Plants,portalsummer,0.006704248,-76.69517967
Plants,portalsummer,0.02148508,-55.48023765
Plants,portalsummer,0.035228802,-35.48254935
Plants,portalsummer,0.022610117,-64.50580999
Plants,portalsummer,0.013556082,-67.13396051
Plants,portalsummer,0.008313497,-55.14240825
Plants,portalsummer,0.041035129,-31.19329665
Plants,portalsummer,0.012889854,-79.81829256
Plants,portalsummer,0.006724982,-83.09014515
Plants,portalsummer,0.006697492,-96.98632627
Plants,portalsummer,0.006662731,-105.9950211
Plants,portalsummer,0.007066548,-58.706412
Plants,portalsummer,NA,NA
Plants,portalsummer,0.018627237,-59.52061947
Plants,portalsummer,0.00545699,-16.59917619
Plants,portalsummer,0.00697899,-74.80888164
Plants,portalsummer,0.01142746,-44.23809558
Plants,portalsummer,NA,NA
Plants,portalsummer,0.043810382,-38.98704397
Plants,portalsummer,0.007893639,-119.2442382
Plants,portalsummer,0.01038762,-57.56791522
Plants,portalsummer,0.006860573,-118.8715947
Plants,portalsummer,0.00765202,-100.5463939
Plants,portalsummer,0.007520309,-108.6791567
Plants,portalwinter,0.007503203,-109.4064091
Plants,portalwinter,0.005670014,-126.9631903
Plants,portalwinter,0.006116786,-186.4645679
Plants,portalwinter,0.006114249,-142.0870878
Plants,portalwinter,0.024107253,-53.236611
Plants,portalwinter,0.034500221,-57.02471873
Plants,portalwinter,0.005805641,-118.9055283
Plants,portalwinter,0.027441846,-35.14768287
Plants,portalwinter,0.005600404,-191.5671742
Plants,portalwinter,NA,NA
Plants,portalwinter,0.028833976,-52.15310572
Plants,portalwinter,0.009425601,-92.82067173
Plants,portalwinter,0.005654494,-174.9338774
Plants,portalwinter,0.031878199,-41.17734412
Plants,portalwinter,0.029164456,-46.42827377
Plants,portalwinter,0.005654242,-130.5213767
Plants,portalwinter,0.005645438,-133.7439398
Plants,portalwinter,0.005661223,-135.4294437
Plants,portalwinter,0.007191775,-103.5183929
Plants,portalwinter,0.006768422,-68.66394558
Plants,portalwinter,0.034099241,-47.13840299
Plants,portalwinter,0.005613994,-175.913237
Plants,portalwinter,0.010189818,-92.25454664
Plants,portalwinter,0.007073022,-97.78957831
Plants,portalwinter,0.035487182,-35.62681386
Plants,portalwinter,0.027684461,-45.05131082
Plants,portalwinter,0.038868533,-22.60605589
Plants,portalwinter,0.005628782,-166.6877577
Plants,portalwinter,0.040574188,-29.19144111
Plants,portalwinter,0.030183309,-44.87091899
Plants,portalwinter,0.019589181,-60.94324061
Plants,portalwinter,0.026755323,-58.24421184
Plants,portalwinter,0.032976261,-32.75778277
Plants,portalwinter,0.007428462,-91.00698677
Plants,portalwinter,0.010138578,-68.46582331
Plants,portalwinter,0.020494323,-61.41512052
Plants,portalwinter,0.032702096,-48.29604277
Plants,portalwinter,0.00645108,-118.2803899
Plants,portalwinter,0.005644726,-139.6630772
Plants,portalwinter,0.005822538,-198.4062478
Plants,portalwinter,0.005637502,-215.2803461
Plants,portalwinter,0.009053805,-106.7793539
Plants,portalwinter,0.008756735,-103.9679798
Plants,portalwinter,0.006871715,-109.4605581
Plants,portalwinter,0.021034251,-44.86808179
Plants,portalwinter,0.020955154,-52.09828975
Plants,portalwinter,0.006238298,-94.62847779
Plants,portalwinter,0.010344617,-97.42797932
Plants,portalwinter,0.007397298,-123.0285753
Plants,portalwinter,0.005813584,-157.1503462
Plants,portalwinter,0.005631358,-188.1286742
Plants,portalwinter,0.005662512,-138.0480329
Plants,portalwinter,0.010631786,-82.14075609
Plants,portalwinter,0.029086964,-44.58791731
Plants,portalwinter,0.009168404,-86.37192699
Plants,portalwinter,0.034962017,-49.19466617
Plants,portalwinter,0.008956772,-103.7699142
Plants,portalwinter,0.005825932,-194.8466858
Plants,portalwinter,0.005570662,-128.7868395
Plants,portalwinter,0.027762463,-53.40590788
Plants,portalwinter,0.017809149,-36.50525509
Plants,portalwinter,0.00580899,-166.6203116
Plants,portalwinter,0.005688928,-167.0489244
Plants,portalwinter,0.005724629,-150.3753232
Plants,portalwinter,0.005637355,-135.7431726
Plants,portalwinter,0.005584575,-160.9285774
Plants,portalwinter,0.005655574,-206.4741819
Plants,portalwinter,0.005656239,-88.8050098
Plants,portalwinter,NA,NA
Plants,portalwinter,0.005660124,-142.4312049
Plants,portalwinter,0.015567558,-49.06262867
Plants,steppe_counts,0.010508233,-121.9892562
Plants,steppe_counts,0.010327726,-107.9701697
Plants,steppe_counts,0.010326468,-119.5288407
Plants,steppe_counts,0.010526585,-124.3642593
Plants,steppe_counts,0.010333786,-138.1296638
Plants,steppe_counts,0.010283024,-85.66351411
Plants,steppe_counts,0.010733517,-80.05120979
Plants,steppe_counts,0.010566348,-103.0591611
Plants,steppe_counts,0.010929991,-103.9986017
Plants,steppe_counts,0.061669384,-26.01688529
Plants,steppe_counts,0.023123285,-43.92434165
Plants,steppe_counts,0.01034939,-100.9669994
Plants,steppe_counts,0.011097775,-86.84781831
Plants,steppe_counts,0.026660073,-58.06980016
Plants,steppe_counts,0.010743119,-67.45489998
Plants,steppe_counts,0.010952195,-136.8239901
Plants,steppe_counts,0.014613992,-68.90033798
Plants,steppe_counts,0.0103294,-116.3046929
Plants,steppe_counts,0.043412506,-29.15337766
Plants,steppe_counts,0.010551298,-85.28880655
Plants,steppe_counts,0.010713546,-79.310629
Plants,steppe_counts,0.010360121,-75.7084894
Plants,steppe_counts,0.010752632,-78.92151669
Plants,steppe_counts,0.016142939,-55.57877388
Plants,steppe_counts,NA,NA
Plants,steppe_counts,0.01029322,-102.6222738
Plants,steppe_counts,0.010314381,-152.5705546
Plants,steppe_counts,0.010306335,-88.00451113
Plants,steppe_counts,0.010534363,-136.6558562
Plants,steppe_counts,0.010344009,-112.0771237
Plants,steppe_counts,0.010733229,-82.95070585
Plants,steppe_counts,0.023520331,-24.71549709
Plants,steppe_counts,0.010508007,-138.0315129
Plants,steppe_counts,0.010308471,-129.9241877
Plants,steppe_counts,0.010790229,-94.77327537
Plants,steppe_counts,0.010263576,-132.0683604
Plants,steppe_counts,0.010314397,-80.34218043
Plants,steppe_counts,0.010323861,-140.6144054
Plants,steppe_counts,0.010302527,-113.7048108
Plants,steppe_counts,0.010562229,-111.5581529
Plants,steppe_counts,0.048917529,-34.55693438
Plants,steppe_counts,NA,NA
Plants,steppe_counts,0.015759388,-52.08202964
Plants,steppe_counts,0.012180326,-73.79023708
Plants,steppe_counts,0.016102387,-45.24544943
Plants,steppe_counts,0.010303458,-90.62297578
Plants,steppe_counts,0.011131692,-108.5658277
Plants,steppe_counts,0.010348648,-104.3818405
Plants,steppe_counts,0.010524603,-126.3002756
Plants,steppe_counts,0.010391473,-75.42485892
Plants,steppe_counts,0.010820841,-84.42783045
Plants,steppe_counts,0.01032872,-113.4797975
Plants,steppe_counts,0.010490084,-129.9799187
Plants,steppe_counts,0.01048623,-81.89455339
Plants,steppe_counts,0.010242864,-122.3907285
Plants,steppe_counts,0.010782349,-84.56033285
Plants,steppe_counts,0.010698115,-81.69710949
Plants,steppe_counts,0.010275156,-105.5401411
Plants,steppe_counts,0.010324494,-70.95393048
Plants,steppe_counts,0.010390605,-81.18548885
Plants,steppe_counts,0.034245226,-21.06716052
Plants,steppe_counts,0.010530752,-111.7846885
Plants,steppe_counts,0.010316938,-108.9279793
Plants,steppe_counts,0.010983254,-69.790072
Plants,steppe_counts,0.013001987,-57.36895098
Plants,steppe_counts,0.016611371,-48.05691753
Plants,steppe_counts,0.010767532,-91.76192493
Plants,steppe_counts,0.010772884,-69.08062563
Plants,steppe_counts,0.009897404,-65.69300707
Plants,steppe_counts,0.010793136,-99.98293026
Plants,steppe_counts,0.026807793,-30.9207575
Plants,steppe_counts,0.01027951,-132.0968792
Plants,steppe_counts,0.010287935,-118.8432165
