Group,site,species,intercept,slope,Persistence,Mean,Median,RA,Pcat,rare
Invertebrates,JornadaPitfallsTarbush,ARTHXYLA,NA,NA,0.055555556,0.055555556,0,0.000669344,N,R
Invertebrates,JornadaPitfallsTarbush,COMOMOAT,NA,NA,0.055555556,0.055555556,0,0.000669344,N,R
Invertebrates,JornadaPitfallsTarbush,COCLCYNE,NA,NA,0.055555556,0.055555556,0,0.000782473,N,R
Invertebrates,JornadaPitfallsTarbush,COCUMILA,NA,NA,0.055555556,0.055555556,0,0.000782473,N,R
Invertebrates,JornadaPitfallsTarbush,ARGNMITR,NA,NA,0.055555556,0.055555556,0,0.000841751,N,R
Invertebrates,JornadaPitfallsTarbush,ARTHXYFA,NA,NA,0.055555556,0.055555556,0,0.000841751,N,R
Invertebrates,JornadaPitfallsTarbush,COELARDE,NA,NA,0.055555556,0.055555556,0,0.000841751,N,R
Invertebrates,JornadaPitfallsTarbush,COSTHACA,NA,NA,0.055555556,0.055555556,0,0.000841751,N,R
Invertebrates,JornadaPitfallsTarbush,COTEEUCA,NA,NA,0.055555556,0.055555556,0,0.000841751,N,R
Invertebrates,JornadaPitfallsTarbush,HYMUDAKL,NA,NA,0.055555556,0.055555556,0,0.001068376,N,R
Invertebrates,JornadaPitfallsTarbush,ORACARCO,NA,NA,0.055555556,0.055555556,0,0.001068376,N,R
Invertebrates,JornadaPitfallsTarbush,COTEBLPI,NA,NA,0.055555556,0.055555556,0,0.001111111,N,R
Invertebrates,JornadaPitfallsTarbush,ORACPAPA,NA,NA,0.055555556,0.055555556,0,0.001111111,N,R
Invertebrates,JornadaPitfallsTarbush,ORTEAR1,NA,NA,0.055555556,0.055555556,0,0.001111111,N,R
Invertebrates,JornadaPitfallsTarbush,ARGNHEBU,NA,NA,0.055555556,0.055555556,0,0.001133787,N,R
Invertebrates,JornadaPitfallsTarbush,ARPHEB1,NA,NA,0.055555556,0.055555556,0,0.001133787,N,R
Invertebrates,JornadaPitfallsTarbush,COCAHAPE,NA,NA,0.055555556,0.055555556,0,0.001133787,N,R
Invertebrates,JornadaPitfallsTarbush,COCUSM1,NA,NA,0.055555556,0.055555556,0,0.001133787,N,R
Invertebrates,JornadaPitfallsTarbush,COELCOAT,NA,NA,0.055555556,0.055555556,0,0.001133787,N,R
Invertebrates,JornadaPitfallsTarbush,CONICASA,NA,NA,0.055555556,0.055555556,0,0.001133787,N,R
Invertebrates,JornadaPitfallsTarbush,ARDIDI1,NA,NA,0.055555556,0.055555556,0,0.001234568,N,R
Invertebrates,JornadaPitfallsTarbush,CHLI11,NA,NA,0.055555556,0.055555556,0,0.001234568,N,R
Invertebrates,JornadaPitfallsTarbush,ORTEINSP,NA,NA,0.055555556,0.055555556,0,0.001234568,N,R
Invertebrates,JornadaPitfallsTarbush,COCAHELA,NA,NA,0.055555556,0.055555556,0,0.001262626,N,R
Invertebrates,JornadaPitfallsTarbush,ARPHTH1,NA,NA,0.055555556,0.055555556,0,0.001322751,N,R
Invertebrates,JornadaPitfallsTarbush,ARTREUSC,NA,NA,0.055555556,0.055555556,0,0.001322751,N,R
Invertebrates,JornadaPitfallsTarbush,COCUOPVI,NA,NA,0.055555556,0.055555556,0,0.001322751,N,R
Invertebrates,JornadaPitfallsTarbush,HYPOPO1,NA,NA,0.055555556,0.055555556,0,0.001322751,N,R
Invertebrates,JornadaPitfallsTarbush,COCOHYPL,NA,NA,0.055555556,0.111111111,0,0.001564945,N,R
Invertebrates,JornadaPitfallsTarbush,COTEELGR,NA,NA,0.055555556,0.111111111,0,0.001564945,N,R
Invertebrates,JornadaPitfallsTarbush,ARGNDDGO,NA,NA,0.111111111,0.111111111,0,0.001624223,N,R
Invertebrates,JornadaPitfallsTarbush,ARGNHACH,NA,NA,0.055555556,0.055555556,0,0.001683502,N,R
Invertebrates,JornadaPitfallsTarbush,DISCOROR,NA,NA,0.055555556,0.055555556,0,0.001683502,N,R
Invertebrates,JornadaPitfallsTarbush,HELYEMVI,NA,NA,0.055555556,0.055555556,0,0.001683502,N,R
Invertebrates,JornadaPitfallsTarbush,ORACARPS,NA,NA,0.055555556,0.055555556,0,0.001736111,N,R
Invertebrates,JornadaPitfallsTarbush,ORACHEVI,NA,NA,0.055555556,0.055555556,0,0.001736111,N,R
Invertebrates,JornadaPitfallsTarbush,PHHEPSST,NA,NA,0.055555556,0.055555556,0,0.001736111,N,R
Invertebrates,JornadaPitfallsTarbush,PSCHDASI,NA,NA,0.055555556,0.055555556,0,0.001736111,N,R
Invertebrates,JornadaPitfallsTarbush,CHLILIFO,NA,NA,0.055555556,0.111111111,0,0.002267574,N,R
Invertebrates,JornadaPitfallsTarbush,COSCENIN,NA,NA,0.055555556,0.111111111,0,0.002267574,N,R
Invertebrates,JornadaPitfallsTarbush,ARGNMI1,NA,NA,0.111111111,0.111111111,0,0.002303739,N,R
Invertebrates,JornadaPitfallsTarbush,COCRCRDE,NA,NA,0.111111111,0.111111111,0,0.002303739,N,R
Invertebrates,JornadaPitfallsTarbush,ARDICI1,NA,NA,0.055555556,0.055555556,0,0.002314815,N,R
Invertebrates,JornadaPitfallsTarbush,ARSASA1,NA,NA,0.055555556,0.055555556,0,0.002314815,N,R
Invertebrates,JornadaPitfallsTarbush,COELAG1,NA,NA,0.055555556,0.055555556,0,0.002314815,N,R
Invertebrates,JornadaPitfallsTarbush,COTEEURE,NA,NA,0.055555556,0.055555556,0,0.002314815,N,R
Invertebrates,JornadaPitfallsTarbush,ORACMEBO,NA,NA,0.111111111,0.111111111,0,0.002396413,N,R
Invertebrates,JornadaPitfallsTarbush,COELELHI,NA,NA,0.111111111,0.166666667,0,0.002406696,N,R
Invertebrates,JornadaPitfallsTarbush,ARGNZETU,NA,NA,0.166666667,0.166666667,0,0.002465974,N,R
Invertebrates,JornadaPitfallsTarbush,AROXOXTR,NA,NA,0.111111111,0.166666667,0,0.002525253,N,R
Invertebrates,JornadaPitfallsTarbush,ARTRLAHE,NA,NA,0.111111111,0.111111111,0,0.002577862,N,R
Invertebrates,JornadaPitfallsTarbush,ORACERSI,NA,NA,0.111111111,0.166666667,0,0.002661439,N,R
Invertebrates,JornadaPitfallsTarbush,COTEARRU,NA,NA,0.111111111,0.166666667,0,0.002946128,N,R
Invertebrates,JornadaPitfallsTarbush,ARGNDR1,NA,NA,0.166666667,0.166666667,0,0.003006253,N,R
Invertebrates,JornadaPitfallsTarbush,ORGYCEPA,NA,NA,0.111111111,0.111111111,0,0.003006253,N,R
Invertebrates,JornadaPitfallsTarbush,COELNEAR,NA,NA,0.055555556,0.111111111,0,0.003367003,N,R
Invertebrates,JornadaPitfallsTarbush,ARGNCEBI,NA,NA,0.166666667,0.166666667,0,0.003419613,N,R
Invertebrates,JornadaPitfallsTarbush,COTEMETE,NA,NA,0.111111111,0.166666667,0,0.003593629,N,R
Invertebrates,JornadaPitfallsTarbush,DISPOROR,NA,NA,0.166666667,0.166666667,0,0.003615472,N,R
Invertebrates,JornadaPitfallsTarbush,COHIHIAB,NA,NA,0.111111111,0.277777778,0,0.003691534,N,R
Invertebrates,JornadaPitfallsTarbush,ARGNDRLE,NA,NA,0.055555556,0.055555556,0,0.003703704,N,R
Invertebrates,JornadaPitfallsTarbush,ARPHEBPA,NA,NA,0.055555556,0.055555556,0,0.003703704,N,R
Invertebrates,JornadaPitfallsTarbush,ARSAPH1,NA,NA,0.055555556,0.055555556,0,0.003703704,N,R
Invertebrates,JornadaPitfallsTarbush,ORACXACO,NA,NA,0.111111111,0.222222222,0,0.003832519,N,R
Invertebrates,JornadaPitfallsTarbush,ARGNMILO,NA,NA,0.111111111,0.277777778,0,0.004036347,N,R
Invertebrates,JornadaPitfallsTarbush,ARPHPS1,NA,NA,0.166666667,0.222222222,0,0.004041547,N,R
Invertebrates,JornadaPitfallsTarbush,COLEPTTE,NA,NA,0.166666667,0.277777778,0,0.004317367,N,R
Invertebrates,JornadaPitfallsTarbush,ARMISY1,NA,NA,0.222222222,0.222222222,0,0.004407321,N,R
Invertebrates,JornadaPitfallsTarbush,ARSAHAGE,NA,NA,0.222222222,0.222222222,0,0.004408963,N,R
Invertebrates,JornadaPitfallsTarbush,ARGNGN1,NA,NA,0.166666667,0.166666667,0,0.004420039,N,R
Invertebrates,JornadaPitfallsTarbush,ARLYSC1,NA,NA,0.111111111,0.111111111,0,0.004545455,N,R
Invertebrates,JornadaPitfallsTarbush,ARPHTHCO,NA,NA,0.111111111,0.222222222,0,0.00477208,N,R
Invertebrates,JornadaPitfallsTarbush,ORACLIPL,NA,NA,0.055555556,0.222222222,0,0.004938272,N,R
Invertebrates,JornadaPitfallsTarbush,ORACPSTE,NA,NA,0.111111111,0.111111111,0,0.004938272,N,R
Invertebrates,JornadaPitfallsTarbush,ARLYLY1,NA,NA,0.277777778,0.333333333,0,0.005278203,N,R
Invertebrates,JornadaPitfallsTarbush,ARGNDD1,NA,NA,0.166666667,0.166666667,0,0.005321068,N,R
Invertebrates,JornadaPitfallsTarbush,COMEEPPE,NA,NA,0.166666667,0.222222222,0,0.005421171,N,R
Invertebrates,JornadaPitfallsTarbush,ORACMEAR,NA,NA,0.055555556,0.277777778,0,0.005555556,N,R
Invertebrates,JornadaPitfallsTarbush,ORTEDIBR,NA,NA,0.166666667,0.222222222,0,0.006002587,N,R
Invertebrates,JornadaPitfallsTarbush,COTECOUN,NA,NA,0.166666667,0.222222222,0,0.006151743,N,R
Invertebrates,JornadaPitfallsTarbush,ARTRSTFU,NA,NA,0.111111111,0.166666667,0,0.006349206,N,R
Invertebrates,JornadaPitfallsTarbush,CONICALU,NA,NA,0.111111111,0.388888889,0,0.00664563,N,R
Invertebrates,JornadaPitfallsTarbush,NECHERPU,NA,NA,0.277777778,0.277777778,0,0.00676367,N,R
Invertebrates,JornadaPitfallsTarbush,ARPHEBDO,NA,NA,0.111111111,0.388888889,0,0.006854257,N,R
Invertebrates,JornadaPitfallsTarbush,CHSCSCPO,NA,NA,0.166666667,0.444444444,0,0.006874946,N,R
Invertebrates,JornadaPitfallsTarbush,COTEELLO,NA,NA,0.166666667,0.222222222,0,0.007026043,N,R
Invertebrates,JornadaPitfallsTarbush,COCUOP1,NA,NA,0.111111111,0.333333333,0,0.007575758,N,R
Invertebrates,JornadaPitfallsTarbush,HECYPABI,NA,NA,0.111111111,0.111111111,0,0.007613788,N,R
Invertebrates,JornadaPitfallsTarbush,ORTEINEL,NA,NA,0.222222222,0.333333333,0,0.007768451,N,R
Invertebrates,JornadaPitfallsTarbush,ORACTRPA,NA,NA,0.277777778,0.388888889,0,0.009618539,N,R
Invertebrates,JornadaPitfallsTarbush,ARCOCA1,NA,NA,0.333333333,0.444444444,0,0.00982619,N,R
Invertebrates,JornadaPitfallsTarbush,ORACCIPA,NA,NA,0.222222222,0.333333333,0,0.009829679,N,R
Invertebrates,JornadaPitfallsTarbush,HYMUPSPR,NA,NA,0.166666667,0.444444444,0,0.010848279,N,R
Invertebrates,JornadaPitfallsTarbush,COCACILE,NA,NA,0.055555556,0.055555556,0,0.011111111,N,R
Invertebrates,JornadaPitfallsTarbush,COELAGRE,NA,NA,0.055555556,0.055555556,0,0.011111111,N,R
Invertebrates,JornadaPitfallsTarbush,BLPOARER,NA,NA,0.277777778,0.555555556,0,0.01156453,N,R
Invertebrates,JornadaPitfallsTarbush,COCAPAEL,NA,NA,0.222222222,0.5,0,0.011573731,N,R
Invertebrates,JornadaPitfallsTarbush,HETICO1,NA,NA,0.111111111,0.555555556,0,0.011920699,N,R
Invertebrates,JornadaPitfallsTarbush,ARTHXY1,NA,NA,0.222222222,0.388888889,0,0.012097162,N,R
Invertebrates,JornadaPitfallsTarbush,CHSCSCVI,NA,NA,0.111111111,0.222222222,0,0.014316239,N,R
Invertebrates,JornadaPitfallsTarbush,ORMOCYCO,NA,NA,0.166666667,0.611111111,0,0.014981393,N,R
Invertebrates,JornadaPitfallsTarbush,ARPHAPTE,NA,NA,0.388888889,0.555555556,0,0.015470161,N,R
Invertebrates,JornadaPitfallsTarbush,COTETRPR,NA,NA,0.277777778,0.388888889,0,0.017048007,N,R
Invertebrates,JornadaPitfallsTarbush,ORACME1,NA,NA,0.222222222,0.5,0,0.018383191,N,R
Invertebrates,JornadaPitfallsTarbush,COTEELHI,NA,NA,0.222222222,1.5,0,0.022754728,N,R
Invertebrates,LuquilloSnails,LAMGRA,0.002217887,-232.7926484,0.344262295,2.049180328,0,0.001774308,P,R
Invertebrates,LuquilloSnails,AULALT,0.005452846,-155.2042028,0.62295082,1.655737705,1,0.003840465,P,R
Invertebrates,LuquilloSnails,MEGCRO,0.00367379,-130.6888468,0.508196721,1.31147541,1,0.002503938,P,R
Invertebrates,LuquilloSnails,VAGOCC,0.005526215,-86.66535848,0.360655738,0.754098361,0,0.001701403,P,R
Invertebrates,LuquilloSnails,OLEPLA,0.003709676,-81.65231922,0.590163934,1.983606557,1,0.002893708,P,R
Invertebrates,LuquilloSnails,OLEGLA,0.006243777,-77.63797287,0.737704918,2.213114754,2,0.004412315,P,R
Invertebrates,LuquilloSnails,ALCALT,0.005659668,-76.43016511,0.68852459,2.803278689,1,0.003868038,P,R
Invertebrates,LuquilloSnails,CARMAR,0.002581342,-54.92066609,0.754098361,2.016393443,2,0.004030551,P,R
Invertebrates,LuquilloSnails,CEPSQU,0.010718046,-51.94753967,0.918032787,7.114754098,3,0.011637823,P,R
Invertebrates,LuquilloSnails,SUBOCT,0.021421612,-33.14537546,0.786885246,5.229508197,3,0.014965277,P,R
Invertebrates,LuquilloSnails,PLAPOR,0.029835466,-21.27296201,0.918032787,14.93442623,12,0.024079267,P,R
Invertebrates,LuquilloSnails,POLACU,0.005723355,-16.24820276,0.950819672,9.098360656,5,0.013941135,P,R
Invertebrates,LuquilloSnails,ALCSTR,0.013865654,-11.73503088,0.983606557,10.85245902,9,0.023328387,P,R
Invertebrates,LuquilloSnails,GAENIG,0.112699165,-4.202093265,1,63.08196721,38,0.117512127,P,R
Invertebrates,LuquilloSnails,NENTRI,0.366717452,-2.289109005,1,335.6065574,199,0.371380892,P,C
Invertebrates,LuquilloSnails,CARCAR,0.395777259,-0.642284504,1,271,188,0.397442634,P,C
Invertebrates,LuquilloSnails,CEPMUS,NA,NA,0.081967213,0.081967213,0,0.000158403,N,R
Invertebrates,LuquilloSnails,OBETER,NA,NA,0.196721311,0.327868852,0,0.00052933,N,R
Invertebrates,OneidaLakeZooplankton,X2,0.000432533,-3040.813777,0.216374269,0.033841131,0,9.65E-05,P,R
Invertebrates,OneidaLakeZooplankton,X17,0.00029355,-1704.595487,0.602339181,0.076411891,0.034,0.000272964,P,R
Invertebrates,OneidaLakeZooplankton,X15,0.001120202,-1345.05516,0.111111111,0.030749513,0,0.000117368,P,R
Invertebrates,OneidaLakeZooplankton,X28,0.00194872,-714.1214386,0.140350877,0.102962963,0,0.00032206,P,R
Invertebrates,OneidaLakeZooplankton,X37,0.004925869,-170.0663531,0.122807018,0.488017544,0,0.001591803,P,R
Invertebrates,OneidaLakeZooplankton,X20,0.015399155,-93.88547992,0.128654971,0.369160819,0,0.001091401,P,R
Invertebrates,OneidaLakeZooplankton,X29,0.025349751,-81.11213715,0.239766082,1.26648538,0,0.004211128,P,R
Invertebrates,OneidaLakeZooplankton,X5,0.000298053,-67.85577773,0.742690058,0.990293957,0.5575,0.003269233,P,R
Invertebrates,OneidaLakeZooplankton,X26,0.028564936,-66.94530958,0.228070175,2.355831384,0,0.007174252,P,R
Invertebrates,OneidaLakeZooplankton,X11,0.0132914,-51.9266842,0.865497076,3.592696881,1.920833333,0.013795584,P,R
Invertebrates,OneidaLakeZooplankton,X16,0.042855995,-27.6783023,0.736842105,10.29314263,3.345833333,0.030410834,P,R
Invertebrates,OneidaLakeZooplankton,X14,0.018344772,-25.49399857,0.964912281,3.211851527,2.224,0.014388268,P,R
Invertebrates,OneidaLakeZooplankton,X18,0.037673961,-23.83270912,0.959064327,10.3668473,7.99,0.036872151,P,R
Invertebrates,OneidaLakeZooplankton,X13,0.060200672,-23.36468989,0.812865497,12.74970598,11.858,0.046656337,P,R
Invertebrates,OneidaLakeZooplankton,X7,0.096998398,-20.39564353,0.906432749,24.76978428,22.8835,0.084672305,P,R
Invertebrates,OneidaLakeZooplankton,X9,0.003387434,-18.76675537,0.619883041,1.52208655,0.148,0.006817251,P,R
Invertebrates,OneidaLakeZooplankton,X1,0.00879063,-17.51249184,0.409356725,1.025358499,0,0.005287206,P,R
Invertebrates,OneidaLakeZooplankton,X22,0.074952822,-17.01786689,0.192982456,3.804131579,0,0.01213435,P,R
Invertebrates,OneidaLakeZooplankton,X3,0.06361391,-10.00715423,0.964912281,20.5830692,13.82833333,0.068735182,P,R
Invertebrates,OneidaLakeZooplankton,X6,0.159412457,-7.323537062,0.912280702,49.94146166,42.141,0.166583168,P,R
Invertebrates,OneidaLakeZooplankton,X8,0.090959641,-6.754312815,0.912280702,23.69964815,22.723,0.103494156,P,R
Invertebrates,OneidaLakeZooplankton,X10,0.116218753,-5.928432999,0.964912281,31.148423,23.31833333,0.112695045,P,R
Invertebrates,OneidaLakeZooplankton,X19,0.078139299,-5.636246196,0.964912281,20.57423099,18.7775,0.079738068,P,R
Invertebrates,OneidaLakeZooplankton,X12,0.186997647,-2.547658241,0.964912281,47.12122157,41.503,0.191861057,P,R
Invertebrates,OneidaLakeZooplankton,X33,0.000926903,1088.674933,0.099415205,0.059911765,0,0.002353998,N,R
Invertebrates,OneidaLakeZooplankton,X34,NA,NA,0.011695906,0.001929825,0,5.35E-06,N,R
Invertebrates,OneidaLakeZooplankton,X31,NA,NA,0.01754386,0.00751462,0,2.32E-05,N,R
Invertebrates,OneidaLakeZooplankton,X36,NA,NA,0.029239766,0.008611111,0,2.74E-05,N,R
Invertebrates,OneidaLakeZooplankton,X35,NA,NA,0.111111111,0.029448343,0,0.000114108,N,R
Invertebrates,OneidaLakeZooplankton,X23,NA,NA,0.005847953,0.115253411,0,0.000327252,N,R
Invertebrates,OneidaLakeZooplankton,X4,NA,NA,0.058479532,0.048250292,0,0.000361022,N,R
Invertebrates,OneidaLakeZooplankton,X27,NA,NA,0.035087719,0.358625731,0,0.000933616,N,R
Invertebrates,OneidaLakeZooplankton,X32,NA,NA,0,0,0,0.032297176,N,R
Invertebrates,PacificCoastArthropodsCAY,pagurus.hirsutiusculus,0.34172737,-7.250075075,0.909090909,1.287878788,1.18,0.304743815,P,C
Invertebrates,PacificCoastArthropodsCAY,pachygrapsus.crassipes,0.221439435,-6.787678922,0.727272727,0.541818182,0.46,0.14594278,P,R
Invertebrates,PacificCoastArthropodsCAY,pagurus.samuelis,0.426267111,-1.68017801,0.909090909,1.541616162,1.22,0.400491849,P,C
Invertebrates,PacificCoastArthropodsCAY,pachycheles.spp,NA,NA,0,0,0,0,N,R
Invertebrates,PacificCoastArthropodsCAY,pagurus.beringanus,NA,NA,0,0,0,0,N,R
Invertebrates,PacificCoastArthropodsCAY,pagurus.spp,NA,NA,0,0,0,0,N,R
Invertebrates,PacificCoastArthropodsCAY,idotea.spp,NA,NA,0.090909091,0.005454545,0,0.000525486,N,R
Invertebrates,PacificCoastArthropodsCAY,petrolisthes.spp,NA,NA,0.090909091,0.003636364,0,0.000651678,N,R
Invertebrates,PacificCoastArthropodsCAY,pachygrapsus.crassipes.and.hemigrapsus.nudus.recruits,NA,NA,0.181818182,0.003636364,0,0.000671933,N,R
Invertebrates,PacificCoastArthropodsCAY,pugettia.spp,NA,NA,0.181818182,0.005454545,0,0.000676163,N,R
Invertebrates,PacificCoastArthropodsCAY,pagurus.granosimanus,NA,NA,0.090909091,0.001818182,0,0.000841751,N,R
Invertebrates,PacificCoastArthropodsCAY,hermit.crabs,NA,NA,0.181818182,0.392424242,0,0.145454545,N,R
Invertebrates,PacificCoastEchinoderms,strongylocentrotus.purpuratus,0.008697817,-90.76134154,0.545454545,0.034090909,0.025,0.003821473,P,R
Invertebrates,PacificCoastEchinoderms,asterina.miniata,0.435177251,-3.938703797,1,3.712121212,4,0.419361407,P,C
Invertebrates,PacificCoastEchinoderms,pisaster.ochraceus,0.604795794,-0.882742954,1,4.291739511,4.230769231,0.545608926,P,C
Invertebrates,PacificCoastEchinoderms,henricia.spp,NA,NA,0,0,0,0,N,R
Invertebrates,PacificCoastEchinoderms,pisaster.brevispinus,NA,NA,0,0,0,0,N,R
Invertebrates,PacificCoastEchinoderms,pycnopodia.helianhoides,NA,NA,0,0,0,0,N,R
Invertebrates,PacificCoastEchinoderms,leptasterias.spp,NA,NA,0.272727273,0.006818182,0,0.000599982,N,R
Invertebrates,PacificCoastEchinoderms,pisaster.giganteus,NA,NA,0.363636364,0.212121212,0,0.030608213,N,R
Invertebrates,PacificCoastMolluscsBOA,mopalia.spp,0.000179952,-9612.968289,0.454545455,0.025,0,9.88E-05,P,R
Invertebrates,PacificCoastMolluscsBOA,nucella.emarginata,0.010580037,-58.21792428,0.818181818,1.056818182,0.7,0.005932813,P,R
Invertebrates,PacificCoastMolluscsBOA,lepidochitona.hartwegii,0.010697228,-44.76554082,0.909090909,0.472727273,0.55,0.003550063,P,R
Invertebrates,PacificCoastMolluscsBOA,acanthinucella.spp,0.007627172,-17.93635177,0.909090909,0.354545455,0.4,0.004506577,P,R
Invertebrates,PacificCoastMolluscsBOA,littorina.spp,0.850968437,-2.892654049,0.818181818,126.7136364,130.65,0.603450362,P,C
Invertebrates,PacificCoastMolluscsBOA,tegula.funebralis,0.287428087,0.486031011,1,24.13636364,24.5,0.346987068,N,C
Invertebrates,PacificCoastMolluscsBOA,nuttallina.spp,0.022284531,1.530298869,0.818181818,0.756818182,0.9,0.00577746,N,R
Invertebrates,PacificCoastMolluscsBOA,limpets.over.15.mm.in.size,0.029249661,9.908570862,0.909090909,2.606818182,2.525,0.027366315,N,R
Invertebrates,PacificCoastMolluscsBOA,alia.spp,NA,NA,0,0,0,0,N,R
Invertebrates,PacificCoastMolluscsBOA,aplysia.californica,NA,NA,0,0,0,0,N,R
Invertebrates,PacificCoastMolluscsBOA,bittium.eschrichtii,NA,NA,0,0,0,0,N,R
Invertebrates,PacificCoastMolluscsBOA,calliostoma.spp,NA,NA,0,0,0,0,N,R
Invertebrates,PacificCoastMolluscsBOA,ceratostoma.nuttalli,NA,NA,0,0,0,0,N,R
Invertebrates,PacificCoastMolluscsBOA,conus.californicus,NA,NA,0,0,0,0,N,R
Invertebrates,PacificCoastMolluscsBOA,crepidula.spp,NA,NA,0,0,0,0,N,R
Invertebrates,PacificCoastMolluscsBOA,homalopoma.spp,NA,NA,0,0,0,0,N,R
Invertebrates,PacificCoastMolluscsBOA,katharina.tunicata,NA,NA,0,0,0,0,N,R
Invertebrates,PacificCoastMolluscsBOA,kelletia.kelletii,NA,NA,0,0,0,0,N,R
Invertebrates,PacificCoastMolluscsBOA,lepidozona.spp,NA,NA,0,0,0,0,N,R
Invertebrates,PacificCoastMolluscsBOA,macron.lividus,NA,NA,0,0,0,0,N,R
Invertebrates,PacificCoastMolluscsBOA,norrisia.norrisi,NA,NA,0,0,0,0,N,R
Invertebrates,PacificCoastMolluscsBOA,nucella.canaliculata,NA,NA,0,0,0,0,N,R
Invertebrates,PacificCoastMolluscsBOA,nucella.lamellosa,NA,NA,0,0,0,0,N,R
Invertebrates,PacificCoastMolluscsBOA,nucella.spp,NA,NA,0,0,0,0,N,R
Invertebrates,PacificCoastMolluscsBOA,ocenebra.poulsoni,NA,NA,0,0,0,0,N,R
Invertebrates,PacificCoastMolluscsBOA,ocenebra.spp,NA,NA,0,0,0,0,N,R
Invertebrates,PacificCoastMolluscsBOA,onchidella.borealis,NA,NA,0,0,0,0,N,R
Invertebrates,PacificCoastMolluscsBOA,opalia.spp_,NA,NA,0,0,0,0,N,R
Invertebrates,PacificCoastMolluscsBOA,tegula.aureotincta,NA,NA,0,0,0,0,N,R
Invertebrates,PacificCoastMolluscsBOA,tegula.brunnea,NA,NA,0,0,0,0,N,R
Invertebrates,PacificCoastMolluscsBOA,tegula.eiseni,NA,NA,0,0,0,0,N,R
Invertebrates,PacificCoastMolluscsBOA,tegula.gallina,NA,NA,0,0,0,0,N,R
Invertebrates,PacificCoastMolluscsBOA,tonicella.spp,NA,NA,0,0,0,0,N,R
Invertebrates,PacificCoastMolluscsBOA,fissurella.volcano,NA,NA,0.090909091,0.002272727,0,1.01E-05,N,R
Invertebrates,PacificCoastMolluscsBOA,lepidochitona.spp,NA,NA,0.090909091,0.002272727,0,1.19E-05,N,R
Invertebrates,PacificCoastMolluscsBOA,epitonium.tinctum,NA,NA,0.181818182,0.004545455,0,1.88E-05,N,R
Invertebrates,PacificCoastMolluscsBOA,amphissa.versicolor,NA,NA,0.181818182,0.006818182,0,4.48E-05,N,R
Invertebrates,PacificCoastMolluscsBOA,ocenebra.circumtexta,NA,NA,0.272727273,0.013636364,0,9.54E-05,N,R
Invertebrates,PacificCoastMolluscsBOA,lepidochitona.dentiens,NA,NA,0.636363636,0.090909091,0.05,0.000455835,N,R
Invertebrates,PacificCoastMolluscsBOA,chitons,NA,NA,0.181818182,0.075,0,0.001693716,N,R
Invertebrates,PacificCoastMolluscsCAY,lepidochitona.dentiens,0.000249902,-529.40515,0.636363636,0.074545455,0.06,0.000431372,P,R
Invertebrates,PacificCoastMolluscsCAY,ocenebra.circumtexta,0.002568195,-225.3682809,0.909090909,0.236565657,0.26,0.002273797,P,R
Invertebrates,PacificCoastMolluscsCAY,nucella.emarginata,0.011315533,-74.1084262,0.818181818,1.123636364,1.18,0.005327751,P,R
Invertebrates,PacificCoastMolluscsCAY,nuttallina.spp,0.000906414,-41.00538398,0.818181818,0.081818182,0.06,0.0006779,P,R
Invertebrates,PacificCoastMolluscsCAY,acanthinucella.spp,0.012494241,-28.39941269,0.909090909,1.382626263,1.38,0.009865056,P,R
Invertebrates,PacificCoastMolluscsCAY,lepidochitona.hartwegii,0.012293934,-26.01928325,1,0.805757576,0.72,0.009870576,P,R
Invertebrates,PacificCoastMolluscsCAY,limpets.over.15.mm.in.size,0.003371237,-3.902531484,0.909090909,1.163030303,0.76,0.013182806,P,R
Invertebrates,PacificCoastMolluscsCAY,littorina.spp,0.88104609,-3.60359679,0.818181818,157.04,95.88,0.64286106,P,C
Invertebrates,PacificCoastMolluscsCAY,tegula.funebralis,0.128067179,-0.289862816,1,25.0869697,21.08,0.315231848,P,C
Invertebrates,PacificCoastMolluscsCAY,bittium.eschrichtii,4.46E-05,91297.42382,0.272727273,0.007272727,0,2.75E-05,N,R
Invertebrates,PacificCoastMolluscsCAY,alia.spp,NA,NA,0,0,0,0,N,R
Invertebrates,PacificCoastMolluscsCAY,aplysia.californica,NA,NA,0,0,0,0,N,R
Invertebrates,PacificCoastMolluscsCAY,calliostoma.spp,NA,NA,0,0,0,0,N,R
Invertebrates,PacificCoastMolluscsCAY,ceratostoma.nuttalli,NA,NA,0,0,0,0,N,R
